-0.00432169	-0.0255186	0.0965926
-0.00843204	-0.0264219	0.0961562
-0.0123933	-0.0273429	0.095694
-0.0160633	-0.0283055	0.0952063
-0.0193109	-0.0293313	0.094693
-0.0220212	-0.0304393	0.0941544
-0.0241	-0.0316451	0.0935906
-0.025477	-0.0329603	0.0930017
-0.0261092	-0.0343915	0.092388
-0.0259818	-0.0359411	0.0917495
-0.0251094	-0.037606	0.0910864
-0.0235351	-0.0393785	0.0903989
-0.0213288	-0.0412465	0.0896873
-0.0185847	-0.0431936	0.0889516
-0.0154175	-0.0451999	0.0881921
-0.0119582	-0.0472429	0.087409
-0.00834886	-0.049298	0.0866025
-0.00473732	-0.05134	0.0857729
-0.00127131	-0.0533434	0.0849202
0.00190706	-0.0552837	0.0840448
0.00466683	-0.0571385	0.083147
0.00689325	-0.0588878	0.0822268
0.00849213	-0.0605154	0.0812847
0.00939349	-0.062009	0.0803208
0.00955429	-0.063361	0.0793353
0.00896	-0.0645687	0.0783287
0.00762525	-0.065634	0.077301
0.00559323	-0.0665641	0.0762527
0.00293402	-0.0673703	0.075184
-0.000258097	-0.0680684	0.0740951
-0.00386822	-0.0686775	0.0729864
-0.00776528	-0.0692194	0.0718582
-0.0118071	-0.069718	0.0707107
-0.0158457	-0.0701978	0.0695443
-0.0197333	-0.0706838	0.0683592
-0.0233276	-0.0711995	0.0671559
-0.0264976	-0.071767	0.0659346
-0.0291284	-0.0724055	0.0646956
-0.0311257	-0.0731305	0.0634393
-0.0324194	-0.0739536	0.0621661
-0.0329664	-0.074882	0.0608761
-0.0327521	-0.0759177	0.0595699
-0.0317909	-0.0770582	0.0582478
-0.0301259	-0.0782957	0.05691
-0.0278272	-0.0796182	0.055557
-0.024989	-0.0810096	0.0541892
-0.021726	-0.08245	0.0528068
-0.0181691	-0.0839172	0.0514103
-0.0144607	-0.0853867	0.05
-0.0107483	-0.0868334	0.0485763
-0.00717986	-0.088232	0.0471397
-0.00389748	-0.0895581	0.0456904
-0.00103214	-0.0907895	0.0442289
0.00130137	-0.0919065	0.0427555
0.00300883	-0.0928929	0.0412707
0.00402025	-0.0937367	0.0397749
0.00429253	-0.0944305	0.0382683
0.00381115	-0.0949714	0.0367516
0.00259068	-0.095362	0.035225
0.000674287	-0.0956093	0.033689
-0.00186799	-0.095725	0.0321439
-0.00494187	-0.095725	0.0305903
-0.00843251	-0.0956286	0.0290285
-0.0122089	-0.0954577	0.0274588
-0.0161288	-0.0952365	0.0258819
-0.0200443	-0.0949898	0.024298
-0.0238077	-0.0947425	0.0227076
-0.0272768	-0.0945186	0.0211112
-0.0303205	-0.0943402	0.019509
-0.0328239	-0.0942266	0.0179017
-0.0346929	-0.0941938	0.0162895
-0.0358573	-0.0942535	0.014673
-0.0362741	-0.094413	0.0130526
-0.0359286	-0.0946747	0.0114287
-0.0348355	-0.095036	0.00980171
-0.0330378	-0.0954896	0.00817211
-0.0306056	-0.0960236	0.00654031
-0.027633	-0.096622	0.00490675
-0.024235	-0.0972653	0.00327189
-0.0205425	-0.0979314	0.00163616
-0.0166977	-0.0985961	-8.74228e-09
-0.0128485	-0.0992344	-0.00163618
-0.00914256	-0.0998213	-0.00327191
-0.0057222	-0.100333	-0.00490677
-0.00271838	-0.100746	-0.00654033
-0.000245942	-0.101043	-0.00817212
0.00160086	-0.101207	-0.00980173
0.002752	-0.101225	-0.0114287
0.00316435	-0.101092	-0.0130526
0.00282332	-0.100804	-0.014673
0.00174348	-0.100364	-0.0162895
-3.2058e-05	-0.0997801	-0.0179017
-0.00243329	-0.099063	-0.019509
-0.00536598	-0.0982293	-0.0211112
-0.00871531	-0.0972984	-0.0227076
-0.0123503	-0.0962928	-0.024298
-0.0161288	-0.0952365	-0.0258819
-0.0199029	-0.0941547	-0.0274589
-0.0235249	-0.0930726	-0.0290285
-0.0268527	-0.0920143	-0.0305903
-0.0297552	-0.0910022	-0.032144
-0.0321176	-0.0900558	-0.033689
-0.0338457	-0.0891913	-0.035225
-0.0348695	-0.0884207	-0.0367516
-0.0351459	-0.0877514	-0.0382683
-0.0346604	-0.087186	-0.0397749
-0.0334275	-0.0867223	-0.0412707
-0.0314905	-0.0863531	-0.0427555
-0.0289193	-0.0860667	-0.0442289
-0.0258083	-0.0858474	-0.0456904
-0.0222723	-0.085676	-0.0471397
-0.0184423	-0.0855304	-0.0485763
-0.0144607	-0.0853867	-0.05
-0.0104751	-0.0852202	-0.0514103
-0.00663352	-0.085006	-0.0528068
-0.00307816	-0.0847203	-0.0541892
5.99427e-05	-0.0843411	-0.055557
0.00266592	-0.0838491	-0.05691
0.00464549	-0.0832288	-0.0582478
0.00592858	-0.0824685	-0.0595699
0.00647202	-0.0815611	-0.0608762
0.00626121	-0.0805044	-0.0621661
0.00531066	-0.0793011	-0.0634393
0.00366346	-0.0779589	-0.0646956
0.00138958	-0.0764899	-0.0659346
-0.00141679	-0.0749102	-0.0671559
-0.00464085	-0.0732397	-0.0683592
-0.00815165	-0.0715008	-0.0695443
-0.0118071	-0.0697179	-0.0707107
-0.0154593	-0.0679164	-0.0718582
-0.0189607	-0.0661215	-0.0729864
-0.0221689	-0.0643577	-0.0740951
-0.0249532	-0.0626475	-0.075184
-0.0271986	-0.0610106	-0.0762527
-0.0288111	-0.0594634	-0.077301
-0.0297206	-0.0580179	-0.0783287
-0.0298841	-0.056682	-0.0793353
-0.0292871	-0.0554582	-0.0803208
-0.0279442	-0.0543447	-0.0812847
-0.0258986	-0.0533343	-0.0822268
-0.0232203	-0.0524156	-0.083147
-0.0200038	-0.051573	-0.0840448
-0.0163637	-0.0507874	-0.0849202
-0.0124314	-0.050037	-0.0857729
-0.00834886	-0.049298	-0.0866025
-0.00426411	-0.0485458	-0.0874091
-0.000325033	-0.0477559	-0.0881921
0.00332616	-0.0469043	-0.0889516
0.00655838	-0.0459693	-0.0896873
0.00925674	-0.044932	-0.0903989
0.0113269	-0.0437766	-0.0910864
0.0126988	-0.0424918	-0.0917495
0.0133293	-0.0410706	-0.092388
0.0132036	-0.039511	-0.0930017
0.0123364	-0.0378158	-0.0935906
0.0107706	-0.0359927	-0.0941544
0.00857629	-0.0340541	-0.094693
0.00584752	-0.0320162	-0.0952063
0.00269912	-0.0298989	-0.095694
-0.000737972	-0.0277248	-0.0961562
-0.00432169	-0.0255185	-0.0965926
-0.00790424	-0.0233054	-0.0970031
-0.0113379	-0.0211108	-0.0973877
-0.0144805	-0.0189594	-0.0977462
-0.0172012	-0.0168737	-0.0980785
-0.0193851	-0.0148736	-0.0983846
-0.0209382	-0.0129755	-0.0986643
-0.0217904	-0.0111917	-0.0989177
-0.0218987	-0.0095298	-0.0991445
-0.0212486	-0.00799287	-0.0993448
-0.0198548	-0.00657875	-0.0995185
-0.0177605	-0.00528065	-0.0996655
-0.0150357	-0.00408706	-0.0997859
-0.0117747	-0.00298249	-0.0998796
-0.00809255	-0.00194798	-0.0999465
-0.00412023	-0.000961662	-0.0999866
1.99118e-10	1.17575e-09	-0.1
0.00412024	0.000961711	-0.0999866
0.00809255	0.00194798	-0.0999465
0.0117747	0.00298254	-0.0998796
0.0150357	0.00408711	-0.0997859
0.0177605	0.00528066	-0.0996655
0.0198548	0.0065788	-0.0995185
0.0212486	0.00799287	-0.0993448
0.0218987	0.00952985	-0.0991445
0.0217904	0.0111917	-0.0989177
0.0209382	0.0129755	-0.0986643
0.0193851	0.0148737	-0.0983846
0.0172012	0.0168737	-0.0980785
0.0144805	0.0189594	-0.0977462
0.0113379	0.0211108	-0.0973877
0.00790425	0.0233054	-0.0970031
0.00432169	0.0255185	-0.0965926
0.000737976	0.0277249	-0.0961562
-0.00269912	0.029899	-0.095694
-0.00584753	0.0320162	-0.0952063
-0.00857628	0.0340541	-0.094693
-0.0107706	0.0359927	-0.0941544
-0.0123364	0.0378158	-0.0935906
-0.0132036	0.039511	-0.0930017
-0.0133293	0.0410706	-0.092388
-0.0126988	0.0424918	-0.0917494
-0.0113269	0.0437766	-0.0910864
-0.00925672	0.044932	-0.0903989
-0.00655837	0.0459693	-0.0896873
-0.00332615	0.0469043	-0.0889516
0.000325034	0.0477559	-0.0881921
0.00426412	0.0485459	-0.087409
0.00834886	0.049298	-0.0866025
0.0124314	0.050037	-0.0857729
0.0163638	0.0507875	-0.0849202
0.0200038	0.051573	-0.0840448
0.0232204	0.0524157	-0.083147
0.0258986	0.0533343	-0.0822268
0.0279442	0.0543447	-0.0812847
0.0292871	0.0554582	-0.0803208
0.0298841	0.056682	-0.0793353
0.0297206	0.0580179	-0.0783287
0.0288111	0.0594634	-0.077301
0.0271986	0.0610106	-0.0762527
0.0249532	0.0626475	-0.075184
0.0221689	0.0643577	-0.0740951
0.0189606	0.0661215	-0.0729864
0.0154593	0.0679164	-0.0718582
0.0118071	0.069718	-0.0707107
0.00815165	0.0715008	-0.0695443
0.00464085	0.0732397	-0.0683592
0.00141679	0.0749102	-0.0671559
-0.00138958	0.0764899	-0.0659346
-0.00366347	0.0779589	-0.0646956
-0.00531067	0.0793011	-0.0634393
-0.00626121	0.0805044	-0.062166
-0.00647202	0.0815611	-0.0608761
-0.00592858	0.0824685	-0.0595699
-0.00464549	0.0832288	-0.0582478
-0.00266592	0.0838492	-0.05691
-5.99381e-05	0.0843411	-0.055557
0.00307817	0.0847203	-0.0541891
0.00663353	0.085006	-0.0528068
0.0104751	0.0852202	-0.0514103
0.0144607	0.0853867	-0.05
0.0184423	0.0855304	-0.0485763
0.0222723	0.085676	-0.0471397
0.0258083	0.0858474	-0.0456904
0.0289193	0.0860667	-0.0442289
0.0314905	0.0863531	-0.0427555
0.0334275	0.0867223	-0.0412707
0.0346604	0.087186	-0.0397748
0.0351459	0.0877514	-0.0382683
0.0348695	0.0884207	-0.0367516
0.0338457	0.0891913	-0.035225
0.0321176	0.0900558	-0.033689
0.0297552	0.0910022	-0.0321439
0.0268527	0.0920143	-0.0305903
0.0235249	0.0930726	-0.0290284
0.0199029	0.0941547	-0.0274589
0.0161288	0.0952365	-0.0258819
0.0123503	0.0962928	-0.024298
0.00871531	0.0972984	-0.0227076
0.00536598	0.0982293	-0.0211111
0.00243329	0.099063	-0.019509
3.20561e-05	0.0997801	-0.0179017
-0.00174348	0.100364	-0.0162895
-0.00282332	0.100804	-0.014673
-0.00316435	0.101092	-0.0130526
-0.002752	0.101225	-0.0114287
-0.00160086	0.101207	-0.00980168
0.000245946	0.101043	-0.0081721
0.00271838	0.100746	-0.00654028
0.0057222	0.100333	-0.00490676
0.00914256	0.0998213	-0.00327188
0.0128485	0.0992344	-0.00163618
0.0166977	0.0985961	0
0.296947	0.0511263	0
0.300783	0.0504129	0.00163617
0.304467	0.0497	0.00327191
0.307857	0.0490136	0.00490677
0.310821	0.0483776	0.00654031
0.313247	0.0478128	0.00817211
0.315038	0.0473364	0.00980171
0.316127	0.0469613	0.0114287
0.316469	0.0466953	0.0130526
0.31605	0.0465411	0.014673
0.314885	0.0464962	0.0162895
0.313017	0.0465527	0.0179017
0.310515	0.046698	0.019509
0.307474	0.0469149	0.0211112
0.304008	0.0471828	0.0227076
0.300248	0.0474778	0.024298
0.296336	0.0477742	0.0258819
0.292419	0.0480452	0.0274589
0.288645	0.0482639	0.0290285
0.285156	0.0484046	0.0305903
0.282082	0.0484436	0.0321439
0.279539	0.0483601	0.033689
0.277619	0.0481372	0.035225
0.276394	0.0477621	0.0367516
0.275906	0.0472273	0.0382683
0.276169	0.0465302	0.0397748
0.27717	0.0456736	0.0412707
0.278865	0.0446656	0.0427555
0.281184	0.0435191	0.0442289
0.284033	0.0422515	0.0456904
0.287299	0.0408838	0.0471397
0.290849	0.0394401	0.0485763
0.294543	0.0379464	0.05
0.298232	0.0364299	0.0514103
0.30177	0.0349178	0.0528068
0.305015	0.033436	0.0541892
0.307835	0.0320088	0.055557
0.310117	0.0306572	0.05691
0.311766	0.0293987	0.0582478
0.312712	0.0282462	0.0595699
0.312914	0.0272078	0.0608761
0.312355	0.0262864	0.0621661
0.311051	0.0254797	0.0634393
0.309045	0.0247801	0.0646956
0.306406	0.0241751	0.0659346
0.303229	0.0236479	0.0671559
0.299628	0.0231777	0.0683592
0.295735	0.0227412	0.0695443
0.291691	0.0223126	0.0707107
0.287643	0.0218653	0.0718582
0.283739	0.0213729	0.0729864
0.280122	0.0208097	0.0740951
0.276921	0.0201521	0.075184
0.274252	0.0193796	0.0762527
0.272208	0.0184755	0.077301
0.27086	0.0174271	0.0783287
0.27025	0.0162271	0.0793353
0.270394	0.0148731	0.0803208
0.271276	0.0133682	0.0812847
0.272854	0.0117205	0.0822268
0.275058	0.00994304	0.083147
0.277794	0.00805346	0.0840448
0.280948	0.00607298	0.0849202
0.284388	0.00402578	0.0857729
0.287974	0.00193815	0.0866025
0.291557	-0.000162646	0.087409
0.29499	-0.00224934	0.0881921
0.298131	-0.00429565	0.0889516
0.30085	-0.00627736	0.0896873
0.303033	-0.00817319	0.0903989
0.304585	-0.00996559	0.0910864
0.305436	-0.0116414	0.0917495
0.305543	-0.0131924	0.092388
0.304893	-0.0146156	0.0930017
0.303499	-0.0159131	0.0935906
0.301406	-0.0170925	0.0941544
0.298681	-0.0181661	0.094693
0.295421	-0.0191506	0.0952063
0.291739	-0.0200665	0.095694
0.287767	-0.0209372	0.0961562
0.283645	-0.0217883	0.0965926
0.279522	-0.0226463	0.0970031
0.275546	-0.0235375	0.0973877
0.271858	-0.0244875	0.0977462
0.268589	-0.0255196	0.0980785
0.265853	-0.0266545	0.0983846
0.263746	-0.0279088	0.0986643
0.262336	-0.0292948	0.0989177
0.261667	-0.0308199	0.0991445
0.261754	-0.0324864	0.0993448
0.262582	-0.0342913	0.0995185
0.264107	-0.0362261	0.0996655
0.266261	-0.0382778	0.0997859
0.26895	-0.0404287	0.0998795
0.272058	-0.0426576	0.0999465
0.275455	-0.0449401	0.0999866
0.279	-0.04725	0.1
0.282545	-0.0495599	0.0999866
0.285942	-0.0518424	0.0999465
0.28905	-0.0540713	0.0998796
0.291739	-0.0562222	0.0997859
0.293893	-0.0582739	0.0996655
0.295418	-0.0602088	0.0995185
0.296246	-0.0620136	0.0993448
0.296333	-0.0636801	0.0991445
0.295664	-0.0652053	0.0989177
0.294254	-0.0665912	0.0986643
0.292147	-0.0678455	0.0983846
0.289411	-0.0689804	0.0980785
0.286142	-0.0700126	0.0977462
0.282454	-0.0709625	0.0973877
0.278478	-0.0718538	0.0970031
0.274355	-0.0727117	0.0965926
0.270233	-0.0735628	0.0961562
0.266261	-0.0744335	0.095694
0.262579	-0.0753495	0.0952063
0.259319	-0.0763339	0.094693
0.256594	-0.0774075	0.0941544
0.254501	-0.0785869	0.0935906
0.253107	-0.0798844	0.0930017
0.252457	-0.0813076	0.092388
0.252564	-0.0828586	0.0917495
0.253416	-0.0845344	0.0910864
0.254967	-0.0863268	0.0903989
0.25715	-0.0882226	0.0896873
0.259869	-0.0902044	0.0889516
0.26301	-0.0922507	0.0881921
0.266443	-0.0943374	0.087409
0.270026	-0.0964382	0.0866025
0.273612	-0.0985258	0.0857729
0.277052	-0.100573	0.0849202
0.280206	-0.102553	0.0840448
0.282942	-0.104443	0.083147
0.285146	-0.10622	0.0822268
0.286724	-0.107868	0.0812847
0.287606	-0.109373	0.0803208
0.28775	-0.110727	0.0793353
0.28714	-0.111927	0.0783287
0.285792	-0.112975	0.077301
0.283748	-0.11388	0.0762527
0.281079	-0.114652	0.075184
0.277878	-0.11531	0.0740951
0.274261	-0.115873	0.0729864
0.270357	-0.116365	0.0718582
0.266309	-0.116813	0.0707107
0.262265	-0.117241	0.0695443
0.258372	-0.117678	0.0683592
0.254771	-0.118148	0.0671559
0.251594	-0.118675	0.0659346
0.248955	-0.11928	0.0646956
0.246949	-0.11998	0.0634393
0.245645	-0.120786	0.0621661
0.245086	-0.121708	0.0608761
0.245288	-0.122746	0.0595699
0.246234	-0.123899	0.0582478
0.247883	-0.125157	0.05691
0.250165	-0.126509	0.055557
0.252985	-0.127936	0.0541892
0.25623	-0.129418	0.0528068
0.259768	-0.13093	0.0514103
0.263457	-0.132446	0.05
0.267151	-0.13394	0.0485763
0.270701	-0.135384	0.0471397
0.273967	-0.136751	0.0456904
0.276816	-0.138019	0.0442289
0.279135	-0.139166	0.0427555
0.28083	-0.140174	0.0412707
0.281831	-0.14103	0.0397749
0.282094	-0.141727	0.0382683
0.281606	-0.142262	0.0367516
0.280381	-0.142637	0.035225
0.278461	-0.14286	0.033689
0.275918	-0.142944	0.0321439
0.272844	-0.142905	0.0305903
0.269355	-0.142764	0.0290285
0.265581	-0.142545	0.0274588
0.261664	-0.142274	0.0258819
0.257752	-0.141978	0.024298
0.253992	-0.141683	0.0227076
0.250526	-0.141415	0.0211112
0.247485	-0.141198	0.019509
0.244983	-0.141053	0.0179017
0.243115	-0.140996	0.0162895
0.24195	-0.141041	0.014673
0.241531	-0.141195	0.0130526
0.241873	-0.141461	0.0114287
0.242962	-0.141836	0.00980171
0.244754	-0.142313	0.00817211
0.247179	-0.142878	0.00654031
0.250143	-0.143514	0.00490675
0.253533	-0.1442	0.00327189
0.257217	-0.144913	0.00163616
0.261053	-0.145626	-8.74228e-09
0.264894	-0.146313	-0.00163618
0.268592	-0.146947	-0.00327191
0.272005	-0.147502	-0.00490677
0.275004	-0.147954	-0.00654033
0.277472	-0.148282	-0.00817212
0.279317	-0.148469	-0.00980173
0.280468	-0.148502	-0.0114287
0.280882	-0.148374	-0.0130526
0.280544	-0.148082	-0.014673
0.27947	-0.147629	-0.0162895
0.277702	-0.147022	-0.0179017
0.27531	-0.146274	-0.019509
0.272388	-0.145403	-0.0211112
0.269051	-0.14443	-0.0227076
0.265429	-0.143378	-0.024298
0.261664	-0.142274	-0.0258819
0.257904	-0.141145	-0.0274589
0.254296	-0.140017	-0.0290285
0.250982	-0.138916	-0.0305903
0.248093	-0.137867	-0.032144
0.245743	-0.136891	-0.033689
0.244026	-0.136005	-0.035225
0.243012	-0.135221	-0.0367516
0.242744	-0.134548	-0.0382683
0.243236	-0.133989	-0.0397749
0.244475	-0.133541	-0.0412707
0.246417	-0.133197	-0.0427555
0.248991	-0.132943	-0.0442289
0.252105	-0.132763	-0.0456904
0.255643	-0.132637	-0.0471397
0.259474	-0.13254	-0.0485763
0.263457	-0.132446	-0.05
0.267445	-0.13233	-0.0514103
0.271289	-0.132165	-0.0528068
0.274847	-0.131924	-0.0541892
0.27799	-0.131585	-0.055557
0.280602	-0.131126	-0.05691
0.282589	-0.130531	-0.0582478
0.283882	-0.129787	-0.0595699
0.284437	-0.128887	-0.0608762
0.284239	-0.127827	-0.0621661
0.283304	-0.126612	-0.0634393
0.281674	-0.125249	-0.0646956
0.279419	-0.123751	-0.0659346
0.276633	-0.122136	-0.0671559
0.27343	-0.120425	-0.0683592
0.269942	-0.118642	-0.0695443
0.266309	-0.116813	-0.0707107
0.26268	-0.114965	-0.0718582
0.259202	-0.113126	-0.0729864
0.256016	-0.111321	-0.0740951
0.253254	-0.109576	-0.075184
0.25103	-0.107911	-0.0762527
0.249437	-0.106343	-0.077301
0.248546	-0.104886	-0.0783287
0.248399	-0.103548	-0.0793353
0.249012	-0.102332	-0.0803208
0.250369	-0.101236	-0.0812847
0.252427	-0.100251	-0.0822268
0.255117	-0.0993668	-0.083147
0.258344	-0.0985651	-0.0840448
0.261993	-0.0978258	-0.0849202
0.265935	-0.0971253	-0.0857729
0.270026	-0.0964382	-0.0866025
0.27412	-0.0957378	-0.0874091
0.278069	-0.0949979	-0.0881921
0.281731	-0.0941927	-0.0889516
0.284975	-0.0932988	-0.0896873
0.287686	-0.0922958	-0.0903989
0.289771	-0.0911668	-0.0910864
0.291159	-0.0898995	-0.0917495
0.291807	-0.0884864	-0.092388
0.291701	-0.0869253	-0.0930017
0.290856	-0.0852192	-0.0935906
0.289313	-0.0833765	-0.0941544
0.287144	-0.0814101	-0.094693
0.284441	-0.0793378	-0.0952063
0.28132	-0.0771807	-0.095694
0.27791	-0.0749632	-0.0961562
0.274355	-0.0727117	-0.0965926
0.270801	-0.0704532	-0.0970031
0.267395	-0.0682153	-0.0973877
0.26428	-0.0660242	-0.0977462
0.261586	-0.0639042	-0.0980785
0.259428	-0.0618765	-0.0983846
0.257899	-0.0599588	-0.0986643
0.257069	-0.0581644	-0.0989177
0.256982	-0.0565013	-0.0991445
0.257652	-0.0549727	-0.0993448
0.259063	-0.0535764	-0.0995185
0.261174	-0.0523049	-0.0996655
0.263914	-0.051146	-0.0997859
0.267188	-0.0500829	-0.0998796
0.270883	-0.0490952	-0.0999465
0.274868	-0.0481593	-0.0999866
0.279	-0.04725	-0.1
0.283132	-0.0463406	-0.0999866
0.287117	-0.0454048	-0.0999465
0.290812	-0.0444171	-0.0998796
0.294086	-0.0433539	-0.0997859
0.296826	-0.0421951	-0.0996655
0.298937	-0.0409236	-0.0995185
0.300348	-0.0395273	-0.0993448
0.301018	-0.0379987	-0.0991445
0.300931	-0.0363356	-0.0989177
0.300101	-0.0345411	-0.0986643
0.298572	-0.0326234	-0.0983846
0.296414	-0.0305958	-0.0980785
0.29372	-0.0284758	-0.0977462
0.290605	-0.0262847	-0.0973877
0.287199	-0.0240467	-0.0970031
0.283645	-0.0217883	-0.0965926
0.28009	-0.0195367	-0.0961562
0.27668	-0.0173192	-0.095694
0.273559	-0.0151622	-0.0952063
0.270856	-0.0130898	-0.094693
0.268687	-0.0111235	-0.0941544
0.267144	-0.00928074	-0.0935906
0.266299	-0.0075747	-0.0930017
0.266193	-0.00601359	-0.092388
0.266841	-0.00460051	-0.0917494
0.268229	-0.00333321	-0.0910864
0.270314	-0.00220419	-0.0903989
0.273025	-0.00120117	-0.0896873
0.276269	-0.000307295	-0.0889516
0.279931	0.000497878	-0.0881921
0.28388	0.00123788	-0.087409
0.287974	0.00193815	-0.0866025
0.292065	0.00262528	-0.0857729
0.296007	0.00332579	-0.0849202
0.299656	0.00406513	-0.0840448
0.302883	0.00486688	-0.083147
0.305573	0.00575149	-0.0822268
0.307631	0.00673584	-0.0812847
0.308988	0.00783226	-0.0803208
0.309601	0.00904831	-0.0793353
0.309454	0.0103863	-0.0783287
0.308563	0.0118431	-0.077301
0.30697	0.0134107	-0.0762527
0.304746	0.0150759	-0.075184
0.301984	0.0168213	-0.0740951
0.298798	0.0186257	-0.0729864
0.29532	0.0204648	-0.0718582
0.291691	0.0223126	-0.0707107
0.288058	0.0241417	-0.0695443
0.28457	0.025925	-0.0683592
0.281367	0.0276362	-0.0671559
0.278581	0.0292513	-0.0659346
0.276326	0.0307491	-0.0646956
0.274696	0.0321121	-0.0634393
0.273761	0.0333273	-0.062166
0.273563	0.0343866	-0.0608761
0.274118	0.035287	-0.0595699
0.275411	0.036031	-0.0582478
0.277398	0.0366262	-0.05691
0.28001	0.037085	-0.055557
0.283153	0.0374244	-0.0541891
0.286711	0.037665	-0.0528068
0.290555	0.0378304	-0.0514103
0.294543	0.0379464	-0.05
0.298526	0.0380395	-0.0485763
0.302357	0.0381366	-0.0471397
0.305895	0.0382631	-0.0456904
0.309009	0.0384429	-0.0442289
0.311583	0.0386967	-0.0427555
0.313525	0.0390413	-0.0412707
0.314764	0.0394893	-0.0397748
0.315256	0.0400485	-0.0382683
0.314988	0.0407212	-0.0367516
0.313974	0.0415048	-0.035225
0.312257	0.0423912	-0.033689
0.309907	0.0433674	-0.0321439
0.307018	0.0444163	-0.0305903
0.303704	0.0455167	-0.0290284
0.300096	0.0466447	-0.0274589
0.296336	0.0477742	-0.0258819
0.292571	0.0488784	-0.024298
0.288949	0.04993	-0.0227076
0.285612	0.0509033	-0.0211111
0.28269	0.0517741	-0.019509
0.280298	0.0525216	-0.0179017
0.27853	0.0531285	-0.0162895
0.277456	0.053582	-0.014673
0.277118	0.0538741	-0.0130526
